Label,URL,brand,name,price,rating,skin_type,ingredients,product_image
lip-treatments,https://www.sephora.com/product/rare-beauty-by-selena-gomez-stay-vulnerable-glossy-lip-balm-P467449?icid2=products%20grid:p467449,Rare Beauty by Selena Gomez,Stay Vulnerable Glossy Lip Balm,$18.00 ,314,[],"Hydrogenated Polyisobutene, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Caprylic/Capric Triglyceride, Phenoxyethanol, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Benzyl Benzoate, Benzyl Salicylate, Fragrance/Parfum, [+/- May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499), Red 30 Lake (CI 73360), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090), Yellow 5 Lake (CI 19140)].",https://www.sephora.com/productimages/sku/s2418614-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/nars-mini-afterglow-lip-balm-duo-P462721?icid2=products%20grid:p462721,NARS,Mini Afterglow Lip Balm Duo,$22.00 ,34,[],"-Monoï Hydrating Complex: Provides smooth, supple, long-lasting comfort.
-Blend of Antioxidant Ingredients: Helps protect and condition lips

Afterglow Lip Balm in Orgasm:
Hydrogenated Polyisobutene, Triisostearin, Squalane, Bis-Diglyceryl Polyacyladipate-2, Diphenylsiloxy Phenyl Trimethicone, Polyethylene, Ethylhexyl Methoxycinnamate, Microcrystalline Wax, Diisostearyl Malate, Cocos Nucifera (Coconut) Oil, Gardenia Taitensis Flower Extract, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Punica Granatum Flower Extract, Tocopherol, Glyceryl Diisostearate, Simethicone, Trimethylolpropane Triethylhexanoate, Lauryl PCA, BHT, Silica, Aluminum Hydroxide, Polysilicone-2, Tin Oxide, Phenoxyethanol, May Contain (+/-): Carmine (Ci 75470), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Mica, Red 27 (Ci 45410), Red 7 Lake (Ci 15850), Titanium Dioxide (Ci 77891).

Afterglow Lip Balm in Dolce Vita:
Hydrogenated Polyisobutene, Triisostearin, Polyethylene, Squalane, Bis-Diglyceryl Polyacyladipate-2, Diphenylsiloxy Phenyl Trimethicone, Ethylhexyl Methoxycinnamate, Microcrystalline Wax, Synthetic Wax, Cocos Nucifera (Coconut) Oil, Gardenia Taitensis Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Punica Granatum Flower Extract, Isopropyl Titanium Triisostearate, Tocopheryl Acetate, Simethicone, Lauryl Pca, Bht, Tocopherol, Silica, Tin Oxide, Phenoxyethanol, May Contain (+/-): Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Mica, Red 7 Lake (Ci 15850), Titanium Dioxide (Ci 77891).",https://www.sephora.com/productimages/sku/s2394823-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/lippe-tm-P403818?icid2=products%20grid:p403818,Drunk Elephant,Lippe Balm,$18.00 ,1.8K,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Avocado Oil: An excellent source of omega-3 fatty acids, antioxidants, and vitamins A, D, and E that provides intense moisture and softens rough, chapped skin.
-Mongongo Oil: Intensely moisturizes and helps to maintain skin’s healthy barrier function.
-Tripeptide-1: Hydrates and visibly plumps up the lips to give better visible definition to the lip line.

Cocos Nucifera (Coconut) Oil, Sclerocarya Birrea Seed Oil, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Bis-Diglyceryl Polyacyladipate-2, Beeswax/Cera Alba/Cire d’abeille, Ozokerite, Polyisobutene, Glycine Soja (Soybean) Oil, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire de carnauba, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire de candelilla, Camellia Oleifera Leaf Extract, Dictyopteris Membranacea Extract, Magnolia Grandiflora Bark Extract, Carthamus Tinctorius (Safflower) Seed Oil, Persea Gratissima (Avocado) Oil, Schinziophyton Rautanenii (Mongongo) Kernel Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Tocopheryl Acetate, Dipotassium Glycyrrhizate, Palmitoyl Tripeptide-1, Tetrahexyldecyl Ascorbate, Ethylhexyl Palmitate, Dicaprylyl Ether, Tribehenin, Sorbitan Isostearate, Lauryl Alcohol, Linoleic Acid, Linolenic Acid, Caprylyl Glycol, Phenoxyethanol.

Clean at Sephora products are formulated without:Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s1766930-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/powerplump-lip-balm-P420163?icid2=products%20grid:p420163,Buxom,Power-full Plump Lip Balm,$18.00 ,808,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","Pentaerythrityl Tetraisostearate, Isostearyl Isostearate, Diisostearyl Malate, Beeswax (Cera Alba/Cire D’abeille), Microcrystalline Wax (Cera Microcristallina/Cire Microcristalline), Menthone Glycerin Acetal, Euphorbia Cerifera (Candelilla) Wax (Candelilla Cera/Cire Candelilla), Cucurbita Pepo (Pumpkin) Seed Oil, Lactic Acid, Palmitoyl Tripeptide-1, Ethylhexyl Palmitate, Tribehenin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Citric Acid, Sorbitan Isostearate, Mica, Silica, Tin Oxide, Flavor (Aroma). May Contain (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, 77492, 77499), Blue 1 Lake (Ci 42090), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Red 27 (Ci 45410), Red 28 Lake (Ci 45410), Yellow 6 Lake (Ci 15985).",https://www.sephora.com/productimages/sku/s2317253-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/extra-lip-tint-P404241?icid2=products%20grid:p404241,Bobbi Brown,Extra Lip Tint,$29.00 ,209,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","Hydrogenated Polyisobutene, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Polyglyceryl-10 Decaisostearate, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Synthetic Wax, Cetearyl Alcohol, Octyldodecanol, Caprylic/Capric Triglyceride, Octyldodecyl Neopentanoate, Polyethylene, Theobroma Cacao (Cocoa) Seed Butter, Orbignya Oleifera (Babassu) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Persea Gratissima (Avocado) Oil, Olea Europaea (Olive) Fruit Oil, Squalane, Olea Europaea (Olive) Oil Unsaponifiables, Ethylene/Propylene Copolymer, Hydrogenated Olive Oil, Sorbitan Oleate, Hydrogenated Microcrystalline Wax, Tocopheryl Acetate, Ascorbyl Palmitate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopherol, Linalool, Citral, Limonene, Fragrance, [+/- Mica, Red 21 (Ci 45380), Red 7 Lake (Ci 15850), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Carmine (Ci 75470), Bismuth Oxychloride (Ci 77163), Red 7 (Ci 15850), Titanium Dioxide (Ci 77891), Red 27 (Ci 45410), Red 6 (Ci 15850), Orange 5 (Ci 45370), Red 28 Lake (Ci 45410), Yellow 6 Lake (Ci 15985), Blue 1 Lake (Ci 42090), Manganese Violet (Ci 77742), Yellow 5 Lake (Ci 19140), Red 22 Lake (Ci 45380)].

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.sephora.com/productimages/sku/s2338838-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/kush-lip-balm-P440645?icid2=products%20grid:p440645,MILK MAKEUP,KUSH Lip Balm,$16.00 ,1.1K,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the , Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2169415-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/tinted-lip-conditioner-P411850?icid2=products%20grid:p411850,ILIA,Tinted Lip Conditioner,$28.00 ,217,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Cocoa Butter: Hydrates skin leaving lips supple.
- Sesame Seed Oil: An antioxidant oil that protects skin.
- Vitamin E: Helps to soothe and soften the lips.Ricinus Communis (Castor) Seed Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Cera Alba (Beeswax)*, Euphorbia Cerifera (Candelilla) Cera, Sesamum Indicum (Sesame) Seed Oil*, Mica, Theobroma Cacao (Cocoa) Seed Butter*, Citric Acid, Citrus Aurantium Dulcis (Orange) Peel Wax, Olea Europaea (Olive) Fruit Oil*, Aroma (Essential Oil Blend), Rosmarinus Officinalis (Rosemary) Leaf Powder*, Tocopherol (Vitamin E), [+/-: Iron Oxides (Ci 77492, Ci 77491, Ci 77499), Red 27 Lake (Ci 45410), Red 6 Lake (Ci 15850), Titanium Dioxide (Ci 77891), Yellow 5 (Ci 19140)]. *Organic Ingredients.",https://www.sephora.com/productimages/sku/s2197705-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/tom-ford-soleil-lip-balm-P464313?icid2=products%20grid:p464313,TOM FORD,Soleil Balm Frost Lip Balm,$56.00 ,22,"['✔ Full\n', '✔ Sensitive\n', '✔ Normal\n', '✔ Dry\n', '✔ Combination\n', '✔ Oily\n', '✔ Natural\n']","Triisodecyl Trimellitate, Diisostearyl Malate, Octyldodecanol, Polyglyceryl-2 Isostearate/Dimer Dilinoleate Copolymer, Polyethylene, Dicalcium Phosphate, Vp/Eicosene Copolymer, Stearalkonium Hectorite, Synthetic Wax, Chamomilla Recutita (Matricaria) Flower Oil, Silica, Aluminum Calcium Sodium Silicate, Calcium Aluminum Borosilicate, Calcium Sodium Borosilicate, Calcium Titanium Borosilicate, Propylene Carbonate, Tin Oxide, Alumina, Synthetic Fluorphlogopite, Fragrance (Parfum), Vanillin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Copper Powder (Ci 77400), Manganese Violet (Ci 77742), Orange 5 (Ci 45370), Red 6 (Ci 15850), Red 7 (Ci 15850), Red 21 (Ci 45380), Red 27 (Ci 45410), Red 7 Lake (Ci 15850), Red 22 Lake (Ci 45380), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Red 33 Lake (Ci 17200), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985)].

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up-to-date list of ingredients.",https://www.sephora.com/productimages/sku/s2393932-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/sugar-lip-polish-P274001?icid2=products%20grid:p274001,fresh,Sugar Lip Polish Exfoliator,$18.00 ,1.7K,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Sensitive\n']","-Brown Sugar Crystals: Act as natural humectants, preventing moisture loss, while buffing away dry flakes.
-Shea Butter and Jojoba Oil: Nourish the skin.

Sucrose, Simmondsia Chinensis (Jojoba) Seed Oil, Isononyl Isononanoate, Hydrogenated Castor Oil, Molasses, Ethylene/Propylene/Styrene Copolymer, Parfum (Fragrance), Silica, Butyrospermum Parkii (Shea Butter), Limnanthes Alba (Meadowfoam) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Tocopheryl Acetate, Butylene/Ethylene/Styrene Copolymer, BHT, Citric Acid, Phenoxyethanol, Limonene, Citral, Benzyl Alcohol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate, aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2426716-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/rare-beauty-by-selena-gomez-with-gratitude-dewy-lip-balm-P11487778?icid2=products%20grid:p11487778,Rare Beauty by Selena Gomez,With Gratitude Dewy Lip Balm,$16.00 ,747,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","C12-15 Alkyl Ethylhexanoate, Diisostearyl Malate, Tridecyl Trimellitate, Ceresin, Bis-Diglyceryl Polyacyladipate-2, Butyrospermum Parkii (Shea) Butter, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Hydrogenated Polyisobutene, Sorbitan Sesquioleate, 1,2-Hexanediol, Fragrance/Parfum, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Linalool. [+/- May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Blue 1 Lake (CI 42090)].",https://www.sephora.com/productimages/sku/s2362366-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/pro-kiss-r-luscious-lip-balm-P444149?icid2=products%20grid:p444149,FENTY BEAUTY by Rihanna,Pro Kiss'r Luscious Lip Balm,$18.00 ,678,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n']","Ricinus Communis (Castor) Seed Oil, Octyldodecanol, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax, Squalane, Caprylic/Capric Triglyceride, Hydrated Silica, Ethylcellulose, Argania Spinosa Kernel Oil, Butyrospermum Parkii (Shea) Butter, Tocopherol, Mangifera Indica (Mango) Seed Butter, Prunus Armeniaca (Apricot) Kernel Oil, Vanilla Planifolia (Vanilla) Fruit Extract, Theobroma Cacao (Cocoa) Seed Butter, Stevia Rebaudiana Leaf/Stem Extract, Glycine Soja (Soybean) Oil, Citric Acid, Titanium Dioxide (Ci 77891), Yellow 5 Lake (Ci 19140), Red 30 Lake (Ci 73360).",https://www.sephora.com/productimages/sku/s2377885-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/lip-fetish-lip-balm-P433500?icid2=products%20grid:p433500,PAT McGRATH LABS,Lip Fetish Noir Lip Balm,$38.00 ,355,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","Polybutene, Caprylic/Capric Triglyceride, Triisodecyl Trimellitate, Aluminum Starch Octenylsuccinate, Polyethylene, Beeswax / Cera Alba / Cire D'abeille, Dimethicone, Diisostearyl Malate, Water / Aqua / Eau, Dimethicone/Vinyl Dimethicone Crosspolymer, Polyhydroxystearic Acid, Mica, Butyrospermum Parkii (Shea) Butter, Flavor / Aroma, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopheryl Acetate, Calcium Sodium Borosilicate, Silica, Tin Oxide, Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891).",https://www.sephora.com/productimages/sku/s2274694-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/bobbi-brown-crushed-shine-jelly-stick-P467744?icid2=products%20grid:p467744,Bobbi Brown,Crushed Shine Jelly Stick,$29.00 ,390,[],"-Fruit Oils and Hyaluronic Acid: Visibly plump and smooth while improving lips’ moisture barrier.

Octyldodecanol, Polybutene, Ricinus Communis (Castor) Seed Oil, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Polyethylene, Diisostearyl Malate, Glyceryl Behenate/Eicosadioate, Microcrystalline Wax\Cera Microcristallina\Cire Microcristalline, Hdi/Trimethylol Hexyllactone Crosspolymer, Prunus Armeniaca (Apricot) Kernel Oil, Prunus Avium (Sweet Cherry) Seed Oil, Vp/Hexadecene Copolymer, Carica Papaya (Papaya) Seed Oil, Tocopheryl Acetate, Sodium Hyaluronate, Hydrogenated Castor Oil, Silica, Lecithin, Ascorbyl Palmitate, Glyceryl Stearate, Glyceryl Oleate, Citric Acid, Tocopherol, Fragrance (Parfum), Benzyl Benzoate, Limonene, Linalool, [+/- Mica, Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891), Red 22 Lake (Ci 45380), Red 7 Lake (Ci 15850), Red 30 Lake (Ci 73360), Orange 5 (Ci 45370), Yellow 5 Lake (Ci 19140), Bismuth Oxychloride (Ci 77163), Yellow 6 Lake (Ci 15985), Red 7 (Ci 15850), Red 33 Lake (Ci 17200), Blue 1 Lake (Ci 42090), Manganese Violet (Ci 77742), Copper Powder (Ci 77400), Red 21 (Ci 45380), Bronze Powder (Ci 77400), Red 6 (Ci 15850), Red 28 Lake (Ci 45410), Red 27 (Ci 45410)].

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.sephora.com/productimages/sku/s2417483-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/bite-beauty-agave-intensive-lip-mask-vegan-P454747?icid2=products%20grid:p454747,Bite Beauty,Agave+ Intensive Vegan Lip Mask,$26.00 ,1.7K,[],"-Agave Nectar: Bite Beauty’s signature ingredient to help soothe and nurture for more kissable lips.
-Mangosteen Extract: A tropical fruit known to be rich in antioxidants that helps keep lips moisturized.
-Açaí: A small but mighty nutrient-rich fruit that gives lips an antioxidant boost.

Hydroxystearic/Linolenic/Oleic Polyglycerides, Theobroma Cacao (Cocoa) Seed Butter, Euterpe Oleracea Sterols, Helianthus Annuus (Sunflower) Seed Oil, Butyrospermum Parkii (Shea) Butter, Aroma (Flavor), Octyldodecanol, Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera/Cire De Carnauba, Dimer Dilinoleyl Dimer Dilinoleate, Coco-Caprylate/Caprate, Vanilla Planifolia Fruit Extract, Vanilla Tahitensis Fruit Extract, Agave Tequilana Leaf Extract, Allantoin, Avena Sativa (Oat) Kernel Flour, Polyhydroxystearic Acid, Ricinus Communis (Castor) Seed Oil, Linoleic Acid, Momordica Grosvenorii Fruit Extract, Oleic Acid, Garcinia Mangostana Peel Extract, Linolenic Acid, Tocopherol.


Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the , Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",https://www.sephora.com/productimages/sku/s2304038-main-zoom.jpg?imwidth=315
lip-treatments,https://www.sephora.com/product/agave-lip-balm-P443571?icid2=products%20grid:p443571,Bite Beauty,Agave+ Daytime Vegan Lip Balm,$16.00 ,1.8K,"['✔ Normal\n', '✔ Oily\n', '✔ Combination\n', '✔ Dry\n', '✔ Sensitive\n']","-Agave Nectar: Helps soothe and nurture for more kissable lips.
-Mongongo Oil: Derived from a desert tree; loaded with vitamin E and omega-6 fatty acids.
-Cocoa Butter: Acts as an emollient for more hydrated and supple lips.

Polyglyceryl-2 Isostearate/Dimer Dilineolate Copolymer, Caprylic/Capric Triglyceride, Oleic/Linoleic/Linolenic Polyglycerides, Tricaprylin, Cetearyl Candelillate, Hydroxystearic/Linolenic/Linoleic Polyglycerides, Octyldodecyl Oleate, Schinziophyton Rautanenii Kernal Oil, Polyhydroxystearic Acid, Theobroma Cacao (Cocoa) Seed Butter, Coco-Caprylate/Caprate, Disteardimonium Hectorite, Silica, Aroma/Flavor, Oryza Sativa (Rice) Bran Wax/Oryza Sativa Bran Cera, Triethyl Citrate, Polyglyceryl-3 Polyricinoleate, Allantoin, Agave Tequilana Leaf Extract, Ricinus Communis (Castor) Seed Oil, Momordica Grosvenorii Fruit Extract, Limonene, Linalool.",https://www.sephora.com/productimages/sku/s2188761-main-zoom.jpg?imwidth=315
